filename,label,source,original_path,width,height,fps,duration_s,file_size_kb,codec,bitrate_kbps,date_added,notes
rtfs_real_eBeBxgoBZo4_00000_00030.mp4,real,godmodes/rtfs-10k,original_videos/eBeBxgoBZo4_00000_00030.mp4,1920,1080,59.94,30.013,9507.871,h264,2595,2026-06-01T07:41:04.201050+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_Us0wv634JBI_00051_00070.mp4,real,godmodes/rtfs-10k,original_videos/Us0wv634JBI_00051_00070.mp4,1920,1080,25.0,19.0,3124.599,h264,1347,2026-06-01T07:41:07.171311+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_sePBhV_y0f8_00024_00035.mp4,real,godmodes/rtfs-10k,original_videos/sePBhV_y0f8_00024_00035.mp4,1920,1080,50.0,11.0,3771.344,h264,2808,2026-06-01T07:41:10.584675+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_IdV63eGuJqo_00000_00030.mp4,real,godmodes/rtfs-10k,original_videos/IdV63eGuJqo_00000_00030.mp4,1920,1080,30.0,30.0,6777.095,h264,1850,2026-06-01T07:41:12.377779+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_tYWixAirnsU_00090_00120.mp4,real,godmodes/rtfs-10k,original_videos/tYWixAirnsU_00090_00120.mp4,1920,1080,59.94,30.013,17371.686,h264,4741,2026-06-01T07:41:16.622286+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_PKAzU3oDoCk_00000_00028.mp4,real,godmodes/rtfs-10k,original_videos/PKAzU3oDoCk_00000_00028.mp4,1920,1080,30.0,28.0,7827.419,h264,2290,2026-06-01T07:41:20.004440+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_LYT1KQVbUKQ_00000_00019.mp4,real,godmodes/rtfs-10k,original_videos/LYT1KQVbUKQ_00000_00019.mp4,2560,1440,30.0,19.0,9829.886,h264,4238,2026-06-01T07:41:24.042938+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_tvbswkAr7_c_00000_00030.mp4,real,godmodes/rtfs-10k,original_videos/tvbswkAr7_c_00000_00030.mp4,2560,1440,25.0,30.0,12215.068,h264,3335,2026-06-01T07:41:27.423094+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_Sj-kPXcVmig_00005_00030.mp4,real,godmodes/rtfs-10k,original_videos/Sj-kPXcVmig_00005_00030.mp4,1920,1080,25.0,25.0,4114.906,h264,1348,2026-06-01T07:41:30.038094+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_dVQCRdH0J9k_00047_00080.mp4,real,godmodes/rtfs-10k,original_videos/dVQCRdH0J9k_00047_00080.mp4,1920,1080,30.0,33.0,7336.138,h264,1821,2026-06-01T07:41:33.479469+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_CviQhqE6Z_U_00011_00021.mp4,real,godmodes/rtfs-10k,original_videos/CviQhqE6Z_U_00011_00021.mp4,1920,1080,29.97,10.01,3540.128,h264,2897,2026-06-01T07:41:36.489450+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_CviQhqE6Z_U_00086_00096.mp4,real,godmodes/rtfs-10k,original_videos/CviQhqE6Z_U_00086_00096.mp4,1920,1080,29.97,10.01,1983.131,h264,1622,2026-06-01T07:41:39.284761+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_CviQhqE6Z_U_00369_00390.mp4,real,godmodes/rtfs-10k,original_videos/CviQhqE6Z_U_00369_00390.mp4,1920,1080,29.97,21.021,4270.278,h264,1664,2026-06-01T07:41:40.686756+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_ruzujFkImKE_00018_00040.mp4,real,godmodes/rtfs-10k,original_videos/ruzujFkImKE_00018_00040.mp4,1920,1080,25.0,22.0,3678.561,h264,1369,2026-06-01T07:41:42.096444+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_eB-QY5zicsw_00027_00050.mp4,real,godmodes/rtfs-10k,original_videos/eB-QY5zicsw_00027_00050.mp4,1920,1080,29.97,23.023,6792.481,h264,2416,2026-06-01T07:41:50.534786+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_1ks_LD4bj4k_00000_00030.mp4,real,godmodes/rtfs-10k,original_videos/1ks_LD4bj4k_00000_00030.mp4,1920,1080,24.0,30.0,6020.777,h264,1644,2026-06-01T07:41:53.919421+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_iE-bNhdUvbg_00002_00030.mp4,real,godmodes/rtfs-10k,original_videos/iE-bNhdUvbg_00002_00030.mp4,1920,1080,30.0,28.0,6060.45,h264,1773,2026-06-01T07:41:57.222321+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_I8TR5diVS18_00005_00035.mp4,real,godmodes/rtfs-10k,original_videos/I8TR5diVS18_00005_00035.mp4,1920,1080,30.0,30.0,7402.452,h264,2021,2026-06-01T07:42:00.669293+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_3DwuzrXlTfs_00009_00032.mp4,real,godmodes/rtfs-10k,original_videos/3DwuzrXlTfs_00009_00032.mp4,1920,1080,29.97,23.023,3707.107,h264,1319,2026-06-01T07:42:03.856258+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_uU3W5AWVvrE_00001_00019.mp4,real,godmodes/rtfs-10k,original_videos/uU3W5AWVvrE_00001_00019.mp4,1920,1080,30.0,18.0,3604.539,h264,1640,2026-06-01T07:42:07.054851+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_bJCJQqcGWdQ_00000_00017.mp4,real,godmodes/rtfs-10k,original_videos/bJCJQqcGWdQ_00000_00017.mp4,1280,720,30.0,17.0,2116.706,h264,1020,2026-06-01T07:42:10.416140+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_S4lQa75dK9k_00002_00019.mp4,real,godmodes/rtfs-10k,original_videos/S4lQa75dK9k_00002_00019.mp4,1280,720,29.911,17.051,2317.163,h264,1113,2026-06-01T07:42:15.187821+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_iXIL-H5RUnc_00000_00020.mp4,real,godmodes/rtfs-10k,original_videos/iXIL-H5RUnc_00000_00020.mp4,1920,1080,29.97,20.02,4631.011,h264,1894,2026-06-01T07:42:21.742771+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_Oe7srlJ4Stk_00000_00013.mp4,real,godmodes/rtfs-10k,original_videos/Oe7srlJ4Stk_00000_00013.mp4,1920,1080,25.0,13.0,3107.479,h264,1958,2026-06-01T07:42:24.902638+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_Q8SokrQ20v0_00000_00030.mp4,real,godmodes/rtfs-10k,original_videos/Q8SokrQ20v0_00000_00030.mp4,1280,720,29.97,30.03,5774.089,h264,1575,2026-06-01T07:42:27.104300+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_0101w4h5G64_00012_00042.mp4,real,godmodes/rtfs-10k,original_videos/0101w4h5G64_00012_00042.mp4,1920,1080,25.0,30.0,8040.341,h264,2195,2026-06-01T07:42:30.454289+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_bepYn200gzQ_00020_00037.mp4,real,godmodes/rtfs-10k,original_videos/bepYn200gzQ_00020_00037.mp4,1920,1080,25.0,17.0,4517.266,h264,2176,2026-06-01T07:42:33.852550+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_BKBt5DNEB6M_00000_00013.mp4,real,godmodes/rtfs-10k,original_videos/BKBt5DNEB6M_00000_00013.mp4,2560,1440,30.0,13.0,5521.79,h264,3479,2026-06-01T07:42:35.298996+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_M4f91CWG56c_00004_00020.mp4,real,godmodes/rtfs-10k,original_videos/M4f91CWG56c_00004_00020.mp4,1920,1080,30.0,16.0,1585.24,h264,811,2026-06-01T07:42:38.443832+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_t9Yc5IvDYcU_00037_00060.mp4,real,godmodes/rtfs-10k,original_videos/t9Yc5IvDYcU_00037_00060.mp4,1920,1080,25.0,23.0,9099.907,h264,3241,2026-06-01T07:42:41.825220+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_PmIWm6eYWx8_00007_00017.mp4,real,godmodes/rtfs-10k,original_videos/PmIWm6eYWx8_00007_00017.mp4,1280,720,25.0,10.0,1053.489,h264,863,2026-06-01T07:42:43.824700+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_GLP301oaH6E_00034_00044.mp4,real,godmodes/rtfs-10k,original_videos/GLP301oaH6E_00034_00044.mp4,1280,720,24.0,10.0,1210.405,h264,991,2026-06-01T07:42:46.622272+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_0e6pqCtu73Q_00004_00017.mp4,real,godmodes/rtfs-10k,original_videos/0e6pqCtu73Q_00004_00017.mp4,1920,1080,25.0,13.0,3574.356,h264,2252,2026-06-01T07:42:49.785769+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_bz59YX0BzEM_00145_00160.mp4,real,godmodes/rtfs-10k,original_videos/bz59YX0BzEM_00145_00160.mp4,1920,1080,25.0,15.0,3502.945,h264,1913,2026-06-01T07:42:52.937580+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_HsUwO9j5oQQ_00020_00047.mp4,real,godmodes/rtfs-10k,original_videos/HsUwO9j5oQQ_00020_00047.mp4,1920,1080,25.0,27.0,5288.175,h264,1604,2026-06-01T07:42:56.112614+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_KpbSpQnoUHM_00084_00105.mp4,real,godmodes/rtfs-10k,original_videos/KpbSpQnoUHM_00084_00105.mp4,1920,1080,25.0,21.0,4069.738,h264,1587,2026-06-01T07:42:59.296865+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_aSf_ic9gtMo_00138_00150.mp4,real,godmodes/rtfs-10k,original_videos/aSf_ic9gtMo_00138_00150.mp4,1920,1080,25.0,12.0,3502.219,h264,2390,2026-06-01T07:43:05.643285+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_aSf_ic9gtMo_00525_00540.mp4,real,godmodes/rtfs-10k,original_videos/aSf_ic9gtMo_00525_00540.mp4,1920,1080,25.0,15.0,4102.148,h264,2240,2026-06-01T07:43:08.802593+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_SFb_oc75y40_00056_00067.mp4,real,godmodes/rtfs-10k,original_videos/SFb_oc75y40_00056_00067.mp4,1280,720,25.0,11.0,1749.964,h264,1303,2026-06-01T07:43:11.542657+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_30gTM71K05Q_00079_00091.mp4,real,godmodes/rtfs-10k,original_videos/30gTM71K05Q_00079_00091.mp4,1920,1080,30.0,12.0,3084.161,h264,2105,2026-06-01T07:43:14.683706+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_8oGvgI33LOo_00001_00030.mp4,real,godmodes/rtfs-10k,original_videos/8oGvgI33LOo_00001_00030.mp4,2560,1440,59.94,29.012,18598.605,h264,5251,2026-06-01T07:43:17.369566+00:00,Creative Commons source clip from RTFS-10K.
rtfs_real_d6C4_HZzYbk_00085_00101.mp4,real,godmodes/rtfs-10k,original_videos/d6C4_HZzYbk_00085_00101.mp4,1920,1080,25.0,16.0,2771.53,h264,1419,2026-06-01T07:43:20.347305+00:00,Creative Commons source clip from RTFS-10K.
rtfs_faceswap_inswapper_bdDhQL1aJcM_00008_00013_1-35_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_bdDhQL1aJcM_00008_00013_1-35_woman.mp4,1280,720,25.0,5.0,425.056,hevc,696,2026-06-01T07:43:23.087511+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_bdDhQL1aJcM_00008_00013_1-236_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_bdDhQL1aJcM_00008_00013_1-236_woman.mp4,1280,720,25.0,5.0,419.157,hevc,686,2026-06-01T07:43:24.419794+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_bdDhQL1aJcM_00008_00013_3-98_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_bdDhQL1aJcM_00008_00013_3-98_woman.mp4,1280,720,25.0,5.0,443.824,hevc,727,2026-06-01T07:43:25.960038+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_G1lqcgRaJF8_00003_00010_1-206_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_G1lqcgRaJF8_00003_00010_1-206_woman.mp4,1920,1080,25.0,7.0,353.766,hevc,414,2026-06-01T07:43:28.509419+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_G1lqcgRaJF8_00003_00010_1-28_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_G1lqcgRaJF8_00003_00010_1-28_woman.mp4,1920,1080,25.0,7.0,358.228,hevc,419,2026-06-01T07:43:31.057810+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_G1lqcgRaJF8_00003_00010_1-242_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_G1lqcgRaJF8_00003_00010_1-242_woman.mp4,1920,1080,25.0,7.0,365.359,hevc,427,2026-06-01T07:43:33.456169+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_G1lqcgRaJF8_00394_00401_2-33_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_G1lqcgRaJF8_00394_00401_2-33_woman.mp4,1920,1080,25.0,7.0,336.643,hevc,393,2026-06-01T07:43:36.046073+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_G1lqcgRaJF8_00394_00401_1-308_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_G1lqcgRaJF8_00394_00401_1-308_woman.mp4,1920,1080,25.0,7.0,340.555,hevc,398,2026-06-01T07:43:38.612097+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_G1lqcgRaJF8_00394_00401_2-26_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_G1lqcgRaJF8_00394_00401_2-26_woman.mp4,1920,1080,25.0,7.0,336.101,hevc,393,2026-06-01T07:43:39.821767+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_Puogf8zCR2k_00000_00074_1-250_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_Puogf8zCR2k_00000_00074_1-250_woman.mp4,1280,720,25.0,74.0,5945.144,hevc,658,2026-06-01T07:43:42.959100+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_Puogf8zCR2k_00000_00074_1-322_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_Puogf8zCR2k_00000_00074_1-322_woman.mp4,1280,720,25.0,74.0,6036.543,hevc,668,2026-06-01T07:43:45.949676+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_Puogf8zCR2k_00000_00074_1-256_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_Puogf8zCR2k_00000_00074_1-256_woman.mp4,1280,720,25.0,74.0,5929.384,hevc,656,2026-06-01T07:43:49.090163+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_BkkyYuCAd7E_00130_00160_3-109_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_BkkyYuCAd7E_00130_00160_3-109_man.mp4,1920,1080,24.0,30.0,1979.605,hevc,540,2026-06-01T07:43:52.077925+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_BkkyYuCAd7E_00130_00160_2-130_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_BkkyYuCAd7E_00130_00160_2-130_man.mp4,1920,1080,24.0,30.0,1921.342,hevc,524,2026-06-01T07:43:54.847409+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_BkkyYuCAd7E_00130_00160_3-247_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_BkkyYuCAd7E_00130_00160_3-247_man.mp4,1920,1080,24.0,30.0,2070.426,hevc,565,2026-06-01T07:43:57.613882+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_tCslYHnm030_00000_00030_2-155_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_tCslYHnm030_00000_00030_2-155_man.mp4,1280,720,30.0,30.0,1490.839,hevc,407,2026-06-01T07:44:00.592140+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_tCslYHnm030_00000_00030_2-157_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_tCslYHnm030_00000_00030_2-157_man.mp4,1280,720,30.0,30.0,1447.435,hevc,395,2026-06-01T07:44:02.130455+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_i7o2Ew-Hsuo_00002_00032_1-298_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_i7o2Ew-Hsuo_00002_00032_1-298_woman.mp4,1280,720,29.97,30.03,837.693,hevc,228,2026-06-01T07:44:04.510033+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_i7o2Ew-Hsuo_00002_00032_1-216_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_i7o2Ew-Hsuo_00002_00032_1-216_woman.mp4,1280,720,29.97,30.03,834.328,hevc,227,2026-06-01T07:44:07.518452+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_i7o2Ew-Hsuo_00002_00032_1-296_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_i7o2Ew-Hsuo_00002_00032_1-296_woman.mp4,1280,720,29.97,30.03,839.521,hevc,229,2026-06-01T07:44:10.106386+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_s9XcXg6REtk_00022_00038_2-169_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_s9XcXg6REtk_00022_00038_2-169_man.mp4,1920,1080,30.0,16.0,877.562,hevc,449,2026-06-01T07:44:12.859157+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_s9XcXg6REtk_00022_00038_2-152_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_s9XcXg6REtk_00022_00038_2-152_man.mp4,1920,1080,30.0,16.0,865.406,hevc,443,2026-06-01T07:44:15.432596+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_7K-sdKPE6uA_00214_00228_1-103_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_7K-sdKPE6uA_00214_00228_1-103_woman.mp4,1280,720,25.0,14.0,405.522,hevc,237,2026-06-01T07:44:18.411310+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_7K-sdKPE6uA_00214_00228_1-97_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_7K-sdKPE6uA_00214_00228_1-97_woman.mp4,1280,720,25.0,14.0,416.67,hevc,243,2026-06-01T07:44:21.172569+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_7K-sdKPE6uA_00214_00228_2-131_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_7K-sdKPE6uA_00214_00228_2-131_woman.mp4,1280,720,25.0,14.0,418.282,hevc,244,2026-06-01T07:44:23.760755+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_nzJxj91y7lg_00003_00030_1-172_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_nzJxj91y7lg_00003_00030_1-172_woman.mp4,1280,720,29.97,27.027,2208.147,hevc,669,2026-06-01T07:44:26.762862+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_nzJxj91y7lg_00003_00030_1-101_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_nzJxj91y7lg_00003_00030_1-101_woman.mp4,1280,720,29.97,27.027,2220.811,hevc,673,2026-06-01T07:44:29.907288+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_nzJxj91y7lg_00003_00030_1-38_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_nzJxj91y7lg_00003_00030_1-38_woman.mp4,1280,720,29.97,27.027,2221.911,hevc,673,2026-06-01T07:44:32.702375+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_24NAcWAi8E4_00001_00011_3-130_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_24NAcWAi8E4_00001_00011_3-130_man.mp4,1920,1080,29.97,10.01,803.913,hevc,657,2026-06-01T07:44:35.486816+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_24NAcWAi8E4_00001_00011_3-32_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_24NAcWAi8E4_00001_00011_3-32_man.mp4,1920,1080,29.97,10.01,810.38,hevc,663,2026-06-01T07:44:38.058588+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_24NAcWAi8E4_00001_00011_3-129_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_24NAcWAi8E4_00001_00011_3-129_man.mp4,1920,1080,29.97,10.01,794.806,hevc,650,2026-06-01T07:44:39.608942+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_24NAcWAi8E4_00040_00070_3-161_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_24NAcWAi8E4_00040_00070_3-161_man.mp4,1920,1080,29.97,30.03,1990.533,hevc,543,2026-06-01T07:44:42.359993+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_24NAcWAi8E4_00040_00070_2-30_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_24NAcWAi8E4_00040_00070_2-30_man.mp4,1920,1080,29.97,30.03,1898.413,hevc,517,2026-06-01T07:44:45.099825+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_24NAcWAi8E4_00040_00070_3-116_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_24NAcWAi8E4_00040_00070_3-116_man.mp4,1920,1080,29.97,30.03,1848.059,hevc,504,2026-06-01T07:44:47.871202+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_10tsRjXuX9E_00001_00031_3-130_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_10tsRjXuX9E_00001_00031_3-130_man.mp4,1920,1080,30.0,30.0,2513.637,hevc,686,2026-06-01T07:44:51.098633+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_10tsRjXuX9E_00001_00031_3-75_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_10tsRjXuX9E_00001_00031_3-75_man.mp4,1920,1080,30.0,30.0,2542.216,hevc,694,2026-06-01T07:44:54.083913+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_10tsRjXuX9E_00001_00031_3-181_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_10tsRjXuX9E_00001_00031_3-181_man.mp4,1920,1080,30.0,30.0,2483.785,hevc,678,2026-06-01T07:44:56.916987+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_6KdY36vESSM_00000_00015_3-87_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_6KdY36vESSM_00000_00015_3-87_man.mp4,1920,1080,30.0,15.0,1827.872,hevc,998,2026-06-01T07:45:00.264745+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_6KdY36vESSM_00000_00015_3-242_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_6KdY36vESSM_00000_00015_3-242_man.mp4,1920,1080,30.0,15.0,1914.56,hevc,1045,2026-06-01T07:45:03.056407+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_6KdY36vESSM_00000_00015_3-171_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_6KdY36vESSM_00000_00015_3-171_man.mp4,1920,1080,30.0,15.0,1876.451,hevc,1024,2026-06-01T07:45:05.628576+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_0StAjz9xQpg_00002_00032_3-183_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_0StAjz9xQpg_00002_00032_3-183_man.mp4,1280,720,25.0,30.0,528.693,hevc,144,2026-06-01T07:45:07.372825+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_0StAjz9xQpg_00002_00032_2-97_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_0StAjz9xQpg_00002_00032_2-97_man.mp4,1280,720,25.0,30.0,546.352,hevc,149,2026-06-01T07:45:08.780816+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_0StAjz9xQpg_00002_00032_2-144_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_0StAjz9xQpg_00002_00032_2-144_man.mp4,1280,720,25.0,30.0,518.026,hevc,141,2026-06-01T07:45:11.310320+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_RSuKpeVI3zo_00032_00062_2-66_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_RSuKpeVI3zo_00032_00062_2-66_man.mp4,1280,720,29.97,30.03,1139.447,hevc,310,2026-06-01T07:45:14.150723+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_RSuKpeVI3zo_00032_00062_3-79_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_RSuKpeVI3zo_00032_00062_3-79_man.mp4,1280,720,29.97,30.03,1143.458,hevc,311,2026-06-01T07:45:16.720162+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_RSuKpeVI3zo_00032_00062_3-124_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_RSuKpeVI3zo_00032_00062_3-124_man.mp4,1280,720,29.97,30.03,1146.808,hevc,312,2026-06-01T07:45:17.706296+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_r3st2GFOO_A_00000_00010_3-280_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_r3st2GFOO_A_00000_00010_3-280_man.mp4,1920,1080,29.97,10.01,700.608,hevc,573,2026-06-01T07:45:20.688024+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_r3st2GFOO_A_00000_00010_3-83_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_r3st2GFOO_A_00000_00010_3-83_man.mp4,1920,1080,29.97,10.01,718.649,hevc,588,2026-06-01T07:45:22.471409+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_r3st2GFOO_A_00000_00010_3-273_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_r3st2GFOO_A_00000_00010_3-273_man.mp4,1920,1080,29.97,10.01,718.388,hevc,587,2026-06-01T07:45:25.066555+00:00,Face swap generated by RTFS-10K inswapper pipeline.
